일자,시가,고가,저가,종가,Close5ma,Close10ma,Close20ma,Close60ma,거래량,RSI,CCI,ADX,WilliamsR,UpDI,DownDI,Net Institutional Buying,외국인 순매수
2020-01-16,"59,100","60,700","59,000","60,700",101.44,104.4,106.51,113.43,"14,381,774",77.67%,103.45,50.61%,-4.55%,49.88,14.53,"-676,031","1,139,412"
2020-01-15,"59,500","59,600","58,900","59,000",99.29,102.45,104.07,110.62,"14,300,928",69.23%,87.66,49.95%,-30.30%,46.68,17.67,"244,147","-2,974,056"
2020-01-14,"60,400","61,000","59,900","60,000",101.73,104.77,106.24,112.81,"16,906,295",73.26%,159.85,50.69%,-15.15%,53.12,7.57,"-1,666,086","344,588"
2020-01-13,"59,600","60,000","59,100","60,000",103.2,105.41,106.88,113.15,"11,359,139",73.26%,190.29,46.95%,0.00%,47.99,8.6,"-1,512,823","1,424,667"
2020-01-10,"58,800","59,700","58,300","59,500",103.95,105.38,106.76,112.53,"16,000,170",69.05%,246.08,43.46%,-3.77%,49.55,9.51,"-2,954,194","1,627,980"
2020-01-09,"58,400","58,600","57,400","58,600",103.83,104.62,105.9,111.16,"24,102,579",62.03%,258.51,39.71%,0.00%,44.69,11.1,"-2,302,970","3,675,893"
2020-01-08,"56,200","57,400","55,900","56,800",101.87,101.97,103.34,108.04,"23,501,171",62.96%,126.71,36.56%,-20.00%,39.64,13.65,"73,413","4,259,185"
2020-01-07,"55,700","56,400","55,600","55,800",100.43,100.32,102.11,106.4,"10,009,778",57.75%,29.74,34.69%,-50.00%,34.73,16.59,"51,896","-34,299"
2020-01-06,"54,900","55,600","54,600","55,500",99.64,99.75,102.15,106.07,"10,278,951",63.41%,-48.14,34.58%,-52.94%,28.39,18.53,"-1,199,654","777,136"
2020-01-03,"56,000","56,600","54,900","55,500",99.68,99.61,102.73,106.29,"15,422,255",68.75%,18.51,36.67%,-39.13%,32,17.07,"-2,228,329","1,120,131"
2020-01-02,"55,500","56,000","55,000","55,200",99.32,98.85,102.7,105.98,"12,993,228",69.07%,13.84,37.63%,-35.59%,31.24,21,"-2,354,766","-528,398"
2019-12-30,"56,200","56,600","55,700","55,800",100.29,100.02,104.28,107.38,"8,356,767",74.47%,57.49,40.41%,-22.73%,35.39,14.49,"1,863,761","-3,151,941"
2019-12-27,"55,700","56,900","55,500","56,500",101.47,101.47,106.14,109.01,"12,313,056",82.11%,74.54,40.18%,-12.12%,39.49,16.16,"596,470","-1,196,402"
2019-12-26,"54,700","55,400","54,400","55,400",99.68,100.07,104.58,107.15,"9,645,034",81.72%,33.93,39.91%,-25.85%,27.35,19.41,"2,955,575","-1,048,594"
2019-12-24,"55,600","55,700","54,800","55,000",98.64,99.98,104.14,106.6,"11,868,463",81.01%,44.07,43.44%,-29.49%,30.93,16.71,"1,390,595","-1,012,637"
2019-12-23,"56,100","56,400","55,100","55,500",98.93,101.54,105.41,107.8,"9,839,252",81.46%,65.99,45.52%,-21.69%,34.46,14.81,"1,045,950","-230,124"
2019-12-20,"56,100","56,500","55,600","56,000",100.11,103.26,106.73,108.99,"12,095,519",81.46%,86.42,46.39%,-15.66%,40.19,10.88,"-140,870","449,011"
2019-12-19,"57,000","57,300","55,500","56,000",100.57,104.34,107.18,109.24,"14,180,520",81.67%,108.84,44.70%,-15.66%,44.64,12.08,"-1,060,547","1,449,423"
2019-12-18,"56,700","57,200","56,000","56,300",102.1,106.19,108.27,110.06,"15,558,208",75.77%,142.73,42.75%,-10.98%,55.26,8.35,"-1,665,838","1,883,680"
2019-12-17,"55,800","56,700","55,400","56,700",104.5,108.34,109.5,111.1,"19,358,433",72.06%,184.22,37.98%,0.00%,57.43,9.68,"-312,676","6,127,481"
2019-12-16,"54,500","54,900","54,300","54,700",102.78,105.89,105.96,107.44,"11,512,405",66.86%,168.84,32.88%,-3.39%,47.69,12.58,"2,348,450","-67,565"
2019-12-13,"54,500","54,800","53,900","54,700",104.15,106.78,106.08,107.64,"18,120,261",66.86%,202.17,28.98%,-1.72%,50.3,13.64,"2,462,464","5,210,049"
2019-12-12,"53,000","53,300","52,700","53,300",103.17,104.95,103.47,105.12,"29,178,697",61.49%,152.1,24.61%,0.00%,39.2,16.68,"1,381,791","5,545,883"
2019-12-11,"51,500","52,200","51,400","51,900",101.96,102.6,100.8,102.58,"11,379,521",56.82%,72.85,22.20%,-25.64%,30.52,20.36,"777,723","459,897"
2019-12-10,"51,000","51,600","50,700","51,500",102.16,101.75,99.97,101.95,"6,882,771",46.53%,27.4,22.54%,-35.90%,25.06,22.86,"824,233","111,852"
2019-12-09,"50,900","51,400","50,700","51,200",102.22,101.1,99.28,101.5,"8,470,627",36.31%,3.34,25.31%,-50.00%,25.45,25.97,"113,143","753,802"
2019-12-06,"50,100","50,900","49,950","50,400",100.94,99.4,97.69,100.05,"11,414,563",29.61%,-58.12,29.04%,-68.89%,21.75,29.87,"1,286,390","-571,088"
2019-12-05,"50,200","50,400","49,500","49,500",99.18,97.39,95.79,98.38,"10,449,715",19.57%,-109.41,31.09%,-89.58%,18.64,36.54,"-414,244","-398,357"
2019-12-04,"49,600","49,850","49,000","49,450",98.37,97.01,95.38,98.39,"13,246,549",28.39%,-150.88,30.88%,-90.62%,12.7,42.07,"147,190","-1,738,109"
2019-12-03,"49,800","50,300","49,500","49,900",98.19,97.4,95.89,99.4,"12,059,812",32.89%,-155.19,27.39%,-90.70%,14.5,40.16,"1,706,963","-3,421,976"
2019-12-02,"50,900","51,300","50,400","50,400",98.44,97.69,96.59,100.59,"18,877,252",34.72%,-129.1,24.38%,-94.44%,16.53,31.78,"2,406,489","-2,824,817"
2019-11-29,"51,200","51,400","50,200","50,300",97.71,96.92,96.22,100.63,"11,179,334",41.98%,-168.99,23.27%,-97.22%,19.11,36.73,"-293,759","-2,803,838"
2019-11-28,"51,900","52,100","51,300","51,300",99.15,98.2,98.05,102.86,"6,833,885",44.74%,-87.35,22.00%,-78.12%,22.8,26.1,"533,122","-1,618,217"
2019-11-27,"51,800","52,300","51,600","52,200",101.01,99.64,99.86,104.92,"7,546,261",45.33%,-40,24.35%,-50.00%,26.08,25.06,"809,775","-572,707"
2019-11-26,"51,900","52,900","51,800","51,800",100.31,98.82,99.26,104.42,"27,372,226",40.00%,-29.36,27.79%,-62.50%,28.88,24.69,"6,971,446","-7,500,389"
2019-11-25,"52,200","52,600","51,700","51,800",99.65,98.67,99.33,104.69,"9,050,625",44.44%,-52.75,30.86%,-62.50%,29.16,28.91,"2,435,789","-2,614,481"
2019-11-22,"51,000","51,600","50,900","51,600",98.62,98.32,98.99,104.56,"8,478,310",45.78%,-145.57,35.54%,-68.75%,18.11,33.42,"2,037,321","-1,885,499"
2019-11-21,"51,600","52,100","50,600","51,000",96.7,97.09,97.91,103.62,"14,298,646",48.86%,-179.69,36.43%,-87.50%,20,36.92,"2,168,946","-3,506,509"
2019-11-20,"53,400","53,400","52,000","52,000",97.93,98.63,99.86,105.91,"12,560,070",59.30%,-7.59,37.47%,-52.94%,24.82,23.33,"221,794","-3,003,593"
2019-11-19,"53,200","53,500","52,700","53,500",100.56,101.23,102.82,109.26,"8,907,177",71.83%,88.25,42.76%,-8.57%,31.37,17.18,"-473,677","80,077"
2019-11-18,"53,600","53,800","53,200","53,500",100.91,101.38,103.04,109.59,"7,746,554",65.38%,117.42,44.84%,-8.33%,35.72,10.89,"698,517","-1,175,345"
2019-11-15,"52,900","53,700","52,600","53,700",102.01,101.99,103.75,110.34,"9,703,360",65.38%,116.88,43.54%,0.00%,37.61,11.97,"4,314,078","-141,956"
2019-11-14,"51,900","52,800","51,900","52,800",100.92,100.76,102.39,108.87,"12,010,018",63.01%,56.8,42.28%,-21.21%,29.34,14.2,"1,515,686","-1,361,835"
2019-11-13,"52,500","52,500","52,000","52,500",100.31,100.65,102.03,108.59,"6,225,196",62.50%,50.26,43.44%,-30.30%,28.73,16.38,"-1,138,340","770,427"
2019-11-12,"51,800","52,600","51,600","52,600",100.19,101.25,102.4,109.12,"6,576,148",59.21%,51.8,45.91%,-27.27%,31.52,17.96,"307,275","85,032"
2019-11-11,"52,200","52,200","51,400","51,600",98.25,99.61,100.7,107.4,"8,185,952",53.03%,11.49,48.76%,-57.58%,30.13,20.89,"-148,067","-461,049"
2019-11-08,"53,200","53,300","52,000","52,100",98.94,100.64,101.84,108.74,"11,603,290",62.86%,80.8,53.47%,-42.42%,33.97,14,"298,325","-1,520,034"
2019-11-07,"53,400","53,400","52,400","52,900",100.8,102.42,103.7,110.76,"9,257,116",72.73%,140.94,55.29%,-16.22%,41.38,10.35,"218,876","-584,138"
2019-11-06,"52,900","53,500","52,700","53,300",102.54,103.64,104.93,112,"14,361,133",70.59%,224.22,54.57%,-5.19%,48.43,7,"-2,225,167","4,215,598"
2019-11-05,"52,400","52,700","52,100","52,700",102.53,102.89,104.2,111.13,"10,581,034",65.63%,207.61,51.47%,0.00%,41.52,7.94,"-872,188","2,373,046"
2019-11-04,"51,700","52,300","51,400","52,300",102.39,102.41,103.92,110.64,"13,012,411",66.67%,193.85,48.94%,-7.02%,39.13,8.69,"1,908,996","1,367,131"
2019-11-01,"50,600","51,200","50,400","51,200",100.63,100.65,102.17,108.64,"8,467,846",60.71%,36.07,46.67%,-45.61%,28.27,10.24,"-961,398","1,508,649"
2019-10-31,"51,000","51,400","50,300","50,400",99.17,99.33,100.94,107.18,"10,304,777",61.06%,4.44,46.65%,-73.68%,31.85,11.54,"625,812","407,583"
2019-10-30,"50,700","50,800","50,200","50,400",99.06,99.31,101.09,107.37,"8,959,435",64.80%,-12.7,46.63%,-56.76%,27.81,13.59,"-1,001,770","233,574"
2019-10-29,"51,400","51,700","50,800","51,100",100.12,100.63,102.64,109.06,"7,581,629",68.64%,81.18,48.52%,-31.11%,31.82,5.93,"733,952","-943,804"
2019-10-28,"50,700","51,500","50,700","51,300",100.47,101.22,103.32,109.66,"6,431,522",75.91%,87.15,45.44%,-24.49%,33.2,6.78,"853,686","533,932"
2019-10-25,"50,800","51,200","50,500","50,900",100.08,100.69,102.73,109.01,"7,879,897",71.64%,68.95,42.26%,-32.65%,32.66,7.62,"799,881","-626,062"
2019-10-24,"52,500","52,500","50,500","50,700",100.08,100.65,102.53,108.73,"21,185,785",72.46%,98.25,39.20%,-34.95%,36.05,8.41,"903,966","-1,330,018"
2019-10-23,"51,300","51,500","50,800","51,200",101.15,102.07,103.67,109.94,"8,663,880",65.36%,102.69,35.67%,-7.23%,31.23,11.31,"-1,144,153","1,248,412"
2019-10-22,"50,800","51,500","50,700","51,200",101.35,102.54,103.87,110.13,"10,898,729",63.69%,118.44,33.95%,-7.23%,34.89,12.64,"2,175,308","2,005,563"
2019-10-21,"49,900","50,400","49,800","50,300",100,101.44,102.25,108.34,"4,406,531",62.50%,71.42,31.97%,-16.90%,22.95,15.29,"449,500","-67,838"
2019-10-18,"50,300","50,900","49,650","49,900",99.32,101.1,101.56,107.6,"8,483,106",54.38%,83.53,33.81%,-28.17%,25.25,16.82,"-1,851,593","1,458,522"
2019-10-17,"50,500","50,600","50,100","50,500",100.82,102.8,103.01,109.02,"6,701,380",60.39%,121.57,35.93%,-11.27%,30.83,12.59,"511,280","-142,694"
2019-10-16,"50,700","50,900","50,400","50,700",102.01,103.55,103.8,109.62,"9,136,282",57.41%,181.11,35.00%,-5.63%,33.95,8.8,"784,343","923,764"
2019-10-15,"49,900","50,200","49,900","50,100",101.54,102.67,102.95,108.51,"6,058,105",55.19%,153.48,31.33%,-6.78%,26.86,9.97,"471,561","303,915"
2019-10-14,"50,000","50,300","49,850","50,000",102.31,102.83,103.06,108.42,"11,130,635",55.19%,179.9,29.10%,-10.17%,28.07,10.42,"1,673,566","1,657,697"
2019-10-11,"49,000","49,450","48,800","49,150",101.4,101.25,101.62,106.71,"7,783,275",50.00%,65.57,26.52%,-21.74%,20.01,12.25,"475,476","1,715,120"
2019-10-10,"48,200","49,200","48,000","48,550",100.81,100.06,100.61,105.52,"18,639,855",55.48%,-17.75,26.89%,-47.83%,18.96,13.9,"-552,280","816,287"
2019-10-08,"47,900","49,000","47,600","48,900",101.41,100.59,101.57,106.37,"14,239,367",62.20%,-14.12,28.66%,-26.32%,19.39,16.48,"1,861,520","-195,325"
2019-10-07,"48,350","48,700","47,650","47,750",98.96,98.14,99.52,103.99,"7,047,273",54.48%,-49.22,31.83%,-66.67%,18.92,20.28,"464,244","-779,955"
2019-10-04,"47,400","48,650","47,350","48,000",99.21,98.36,100.42,104.64,"9,331,695",56.03%,-38.04,36.19%,-50.77%,21.41,23.85,"568,109","-241,566"
2019-10-02,"48,350","48,400","47,600","47,600",97.9,97.31,100.08,103.9,"8,382,463",54.41%,-40.35,40.93%,-63.08%,26.4,29.41,"-1,845,220","644,789"
2019-10-01,"48,900","49,100","48,650","48,850",99.94,99.85,103.12,106.71,"6,206,035",67.26%,44.56,46.39%,-24.62%,32.77,16.25,"1,431,272","-1,858,924"
2019-09-30,"48,050","49,250","47,900","49,050",100.08,100.66,104.07,107.25,"9,497,119",72.73%,41.73,48.34%,-17.91%,35.43,17.57,"-121,214","538,620"
2019-09-27,"48,000","48,700","48,000","48,400",98.65,99.72,103.31,105.97,"8,048,041",72.50%,26.35,50.60%,-32.89%,34.01,22.28,"-1,111,879","724,974"
2019-09-26,"49,000","49,250","48,900","49,200",99.96,101.63,105.5,107.81,"8,494,756",87.50%,77.78,55.17%,-8.65%,42.87,8.55,"86,986","-119,820"
2019-09-25,"49,200","49,350","48,800","48,900",99.37,101.47,105.44,107.25,"9,187,141",88.44%,87.59,53.39%,-11.54%,45.9,9.15,"1,498,119","-1,368,573"
2019-09-24,"49,050","49,650","48,850","49,500",101.08,103.15,107.35,108.65,"7,871,955",89.04%,118.5,51.33%,-2.29%,52.29,9.43,"2,174,363","-1,096,888"
2019-09-23,"49,250","49,300","49,000","49,300",101.75,103.42,107.56,108.33,"7,568,553",86.30%,122.19,48.55%,-4.62%,53.65,10.93,"540,202","46,910"
2019-09-20,"49,400","49,600","49,100","49,200",102.48,103.99,107.96,108.25,"15,460,210",87.18%,139.24,45.84%,-6.15%,56.59,9.71,"1,786,314","361,038"
2019-09-19,"48,050","49,200","47,850","49,150",103.26,105.02,108.41,108.28,"16,461,413",79.41%,129.84,42.01%,-0.81%,54.58,10.54,"-1,113,536","4,937,862"
2019-09-18,"46,900","47,700","46,800","47,700",101.12,103.22,105.76,105.23,"10,413,027",75.52%,90.92,38.07%,0.00%,41.49,13.58,"53,904","2,436,382"
2019-09-17,"47,000","47,100","46,800","46,900",99.77,102.36,104.46,103.54,"7,006,280",74.26%,82.73,36.13%,-11.49%,37.06,15.97,"-98,968","-126,323"
2019-09-16,"47,000","47,100","46,400","47,100",100.45,103.45,105.26,104.03,"15,550,926",72.66%,93.67,35.57%,-6.74%,39.04,16.83,"635,647","-450,212"
2019-09-11,"47,300","47,400","46,800","47,150",101.16,104.41,105.77,104.21,"16,141,619",72.14%,127.85,34.93%,-5.62%,44.18,12.03,"1,774,160","235,925"
2019-09-10,"47,100","47,200","46,550","47,000",102.17,104.77,105.93,103.99,"9,231,792",67.12%,155.92,31.50%,-4.71%,45.27,13.23,"433,307","1,350,334"
2019-09-09,"46,450","47,000","46,300","46,900",103.65,105.24,106.1,103.89,"9,434,157",66.90%,205.79,27.92%,-2.47%,46.77,14.61,"-191,743","2,191,579"
2019-09-06,"46,500","46,500","45,850","46,300",103.74,104.67,105.19,102.67,"9,896,562",68.00%,266.44,24.16%,-5.63%,44.12,16.18,"-67,148","2,033,609"
2019-09-05,"44,800","46,100","44,450","45,700",103.46,103.86,104.25,101.43,"18,297,430",62.50%,275.76,20.75%,-12.70%,43.42,18.11,"1,764,816","2,659,928"
2019-09-04,"43,250","44,100","43,150","44,100",100.89,100.6,100.89,97.92,"12,441,837",53.45%,-31.01,17.61%,-39.47%,23.74,24.41,"3,876,663","-3,794,877"
2019-09-03,"43,550","43,650","43,100","43,250",98.92,98.58,99.02,96.01,"9,774,941",52.21%,-151.65,20.10%,-84.21%,19.79,28.49,"1,186,819","-3,556,472"
2019-09-02,"44,850","44,850","43,650","43,800",99.82,99.56,100.19,97.17,"7,185,537",50.86%,52.58,20.43%,-55.26%,22.16,22.5,"792,815","-1,598,864"
2019-08-30,"43,750","44,300","43,750","44,000",100.36,100.06,100.52,97.6,"9,899,073",56.91%,38.66,23.45%,-43.24%,17.05,27.36,"2,718,144","-1,646,283"
2019-08-29,"44,200","44,200","43,050","43,400",99.02,98.71,99.01,96.27,"10,768,862",56.20%,-58.2,23.48%,-75.68%,18.02,31.82,"707,796","-1,974,762"
2019-08-28,"44,100","44,400","43,750","44,150",100.43,100.35,100.5,97.94,"5,758,333",58.12%,65.61,22.83%,-30.23%,21.99,25.41,"307,343","237,248"
2019-08-27,"43,650","44,200","43,600","44,050",100.05,100.39,100,97.73,"16,883,932",54.55%,45.26,25.24%,-34.88%,20.93,28.49,"2,383,483","-955,711"
2019-08-26,"43,050","43,800","42,950","43,600",98.84,99.44,98.75,96.78,"7,954,949",47.11%,-38.32,26.76%,-52.17%,16.02,31.55,"709,629","-950,782"
2019-08-23,"43,800","44,200","43,650","43,950",99.64,100.34,99.14,97.6,"5,017,381",42.54%,40.77,25.86%,-36.96%,18.96,24.5,"473,491","-201,243"
2019-08-22,"44,500","44,700","43,850","44,050",99.89,100.87,99.01,97.9,"8,061,177",41.61%,64.85,27.87%,-48.33%,20.77,23.36,"-525,680","85,848"
2019-08-21,"44,350","44,800","44,150","44,500",101.07,102.1,99.75,98.95,"6,571,717",43.51%,82.53,31.26%,-33.33%,23.83,21.6,"689,126","-533,607"
2019-08-20,"43,950","44,600","43,550","44,450",101.65,102.22,99.33,98.91,"8,434,205",36.36%,28.98,35.31%,-52.44%,23.08,23.94,"-386,132","1,086,472"
2019-08-19,"44,350","44,350","43,500","43,600",100.05,100.38,97.13,97.08,"6,014,218",32.88%,-22.24,40.46%,-74.71%,22.95,28.21,"1,336,296","-1,818,204"
2019-08-16,"43,800","43,900","43,300","43,900",100.94,100.76,97.45,97.74,"9,528,115",29.81%,-37.27,45.10%,-69.23%,18.66,32.25,"539,181","-258,065"
2019-08-14,"43,900","44,250","43,500","43,700",101.06,100,96.77,97.31,"8,750,135",27.85%,-38.01,47.93%,-74.19%,20.45,32.15,"-252,601","372,549"
2019-08-13,"43,500","43,500","42,950","43,000",99.68,98.03,94.98,95.77,"7,276,979",28.75%,-78.53,51.89%,-89.36%,12.16,38.89,"1,470,933","-2,641,614"
2019-08-12,"44,000","44,000","43,550","43,700",101.06,98.82,96.11,97.37,"8,466,169",28.05%,-61.36,51.81%,-74.47%,13.64,33.86,"-812,647","-143,554"
2019-08-09,"43,250","43,350","43,050","43,150",99.68,97.05,94.62,96.23,"9,685,147",23.87%,-98.43,53.24%,-87.13%,5.06,38.48,"-1,057,668","-665,616"
2019-08-08,"43,250","43,500","42,650","42,650",97.71,95.07,93.2,95.17,"16,926,881",22.88%,-128.94,49.62%,-97.03%,5.61,42.64,"-898,852","-2,127,818"
2019-08-07,"43,600","43,900","43,100","43,200",97.83,95.33,94.04,96.4,"10,002,533",31.41%,-134.74,45.45%,-86.14%,6.33,41.32,"592,639","-1,775,898"
2019-08-06,"42,500","43,800","42,500","43,500",97.56,95.32,94.45,97.09,"15,083,824",33.11%,-185.16,41.14%,-80.20%,5.61,46.15,"6,632,830","-5,831,664"
2019-08-05,"44,350","44,600","43,600","43,950",97.23,95.51,95.26,98.13,"14,214,086",31.65%,-194.25,35.42%,-91.14%,6.87,39.47,"4,676,255","-4,522,519"
2019-08-02,"44,550","45,500","44,300","44,950",98.51,97,97.38,100.4,"12,151,374",39.73%,-172.9,30.04%,-80.00%,8.39,36.72,"1,896,190","-2,151,648"
2019-08-01,"44,900","45,500","44,850","45,200",98.11,97.15,97.85,101.05,"7,811,181",42.36%,-191.38,25.00%,-87.04%,10.12,34.85,"653,331","-919,809"
2019-07-31,"46,200","46,600","45,000","45,350",97.59,97.29,98.09,101.42,"12,872,916",44.06%,-161.31,20.39%,-86.27%,11.2,36.11,"835,389","-1,414,775"
2019-07-30,"46,300","46,850","46,300","46,550",99.72,99.71,100.68,104.13,"5,551,014",57.58%,-4.24,15.42%,-52.63%,14.51,22.76,"-980,043","1,454,752"
2019-07-29,"46,800","47,050","46,000","46,100",98.44,98.68,99.73,103.17,"6,856,846",57.58%,-25.45,14.39%,-70.73%,16.49,25.86,"1,613,580","-1,330,915"
2019-07-26,"46,650","47,150","46,550","47,150",100.21,100.86,101.95,105.52,"7,873,886",72.00%,73.08,13.21%,-14.04%,20.15,21,"-511,171","1,092,693"
2019-07-25,"47,150","47,200","46,600","47,200",100.47,101.15,102.08,105.69,"8,408,838",60.40%,88.9,14.92%,-10.94%,22.61,22.62,"-1,384,305","3,122,967"
2019-07-24,"47,100","47,150","46,250","46,400",99.23,99.65,100.42,103.94,"8,756,522",52.86%,53.27,17.21%,-35.94%,25.05,25.99,"-1,058,701","741,142"
2019-07-23,"47,350","47,550","47,050","47,300",101.31,101.76,102.45,106.01,"9,061,381",64.18%,146.55,19.58%,-7.81%,30.18,15.72,"684,975","1,717,936"
2019-07-22,"46,800","47,300","46,600","47,200",101.29,102.03,102.42,105.89,"9,009,109",56.38%,138.89,17.74%,-3.39%,28.35,17.17,"-1,589,294","3,968,657"
2019-07-19,"46,650","46,950","46,600","46,800",100.75,101.78,101.74,105.09,"8,819,393",51.35%,122.81,16.70%,-5.77%,25.62,19.33,"1,739,424","872,051"
2019-07-18,"46,450","46,450","45,650","46,100",99.46,100.51,100.34,103.58,"5,143,554",43.66%,19.11,17.11%,-42.62%,20.54,22.29,"-1,143,041","1,055,658"
2019-07-17,"46,150","46,350","45,950","46,050",99.31,100.43,100.29,103.5,"5,216,602",47.02%,15.94,19.12%,-44.26%,23.47,20.12,"44,951","136,021"
2019-07-16,"46,450","46,850","46,300","46,850",101.25,102.31,102.11,105.33,"7,407,824",57.62%,84.88,20.88%,-18.03%,27.25,17.1,"-415,971","2,557,029"
2019-07-15,"45,950","46,650","45,750","46,450",101.15,101.57,101.52,104.48,"4,717,226",55.86%,46.5,20.57%,-31.15%,26.4,18.69,"-158,946","962,658"
2019-07-12,"46,350","46,400","45,800","46,300",101.74,101.21,101.47,104.12,"5,245,804",55.56%,38.1,21.10%,-36.07%,26.19,21.55,"-389,436","1,003,965"
2019-07-11,"46,350","46,550","46,150","46,200",101.81,100.84,101.51,103.86,"10,989,751",53.42%,63.69,22.85%,-39.34%,28.73,17.99,"-1,863,773","3,933,827"
2019-07-10,"45,550","46,150","45,500","45,550",100.46,99.36,100.35,102.36,"9,253,930",50.36%,-8.32,22.83%,-60.66%,26.9,20.91,"-357,567","1,834,515"
2019-07-09,"44,850","45,450","44,700","45,100",99.54,98.34,99.47,101.3,"7,646,421",48.09%,-95.08,24.42%,-75.41%,19.99,24.55,"-410,339","1,597,873"
2019-07-08,"44,750","44,800","44,350","44,400",97.5,96.71,97.95,99.69,"7,823,843",50.36%,-180.99,26.60%,-98.36%,12.56,28.9,"-167,698","645,444"
2019-07-05,"45,950","45,950","45,250","45,650",99.28,99.2,100.66,102.4,"7,235,395",64.46%,-17.76,24.63%,-46.67%,15.51,19.42,"-228,717","564,512"
2019-07-04,"45,250","46,200","45,250","46,000",99.46,99.95,101.6,103.15,"6,365,573",67.24%,22.49,26.69%,-35.00%,17.57,22.01,"-536,391","1,366,697"
2019-07-03,"45,750","46,350","45,200","45,400",97.95,98.75,100.5,101.78,"9,669,368",65.14%,16.53,29.07%,-48.78%,20.57,25.77,"180,539","140,236"
2019-07-02,"46,200","46,900","45,850","46,250",99.66,100.61,102.61,103.63,"8,463,073",65.14%,78.47,31.82%,-28.05%,25.07,19.05,"150,976","915,373"
2019-07-01,"47,350","47,400","46,250","46,600",100.69,101.79,103.66,104.39,"11,383,522",66.36%,121.92,34.61%,-19.51%,30.32,15.06,"-76,250","1,765,377"
2019-06-28,"47,000","47,000","46,700","47,000",102.04,103.27,105.03,105.28,"12,949,231",72.00%,156.03,34.77%,0.00%,37.83,9.1,"-1,937,091","6,221,972"
2019-06-27,"46,000","46,600","45,750","46,500",101.53,102.85,104.44,104.21,"12,603,534",72.55%,133.33,30.70%,-3.03%,33.49,10.04,"266,089","3,889,634"
2019-06-26,"45,800","46,000","45,600","45,700",100.22,101.7,103.18,102.47,"9,226,097",69.57%,106.44,27.13%,-11.11%,27.14,11.96,"438,540","475,249"
2019-06-25,"45,200","45,800","45,200","45,600",100.15,101.73,103.33,102.29,"7,076,774",71.72%,100.2,25.33%,-8.00%,25.32,12.91,"262,689","372,543"
2019-06-24,"45,200","45,800","45,200","45,500",100.49,101.68,103.44,102.09,"6,085,066",66.35%,110.6,24.23%,-10.71%,28.24,14.4,"1,052,742","-731,714"
2019-06-21,"45,750","45,800","45,200","45,700",101.65,102.28,104.23,102.55,"9,454,913",75.40%,138,22.97%,-3.03%,31.38,16,"-266,729","849,228"
2019-06-20,"44,850","45,500","44,850","45,500",101.97,102.18,103.99,102.12,"7,147,785",73.98%,133.51,21.51%,0.00%,29.39,17.71,"667,690","185,855"
2019-06-19,"45,450","45,450","45,000","45,350",102.44,102.21,103.89,101.78,"10,417,690",76.30%,155.83,21.00%,-3.03%,32.66,17.11,"457,835","2,449,633"
2019-06-18,"43,750","44,500","43,650","44,350",100.52,100.38,101.85,99.49,"7,994,928",63.85%,51.13,19.43%,-18.67%,22.19,20.45,"37,652","615,613"
